subject_id,fold_index,seed,group_type,group_name,y_true,y_score,y_pred,correct,original_loss,occluded_loss,delta_loss,original_logit,occluded_logit,delta_logit,original_probability,occluded_probability,delta_probability
sub01,0,0,psd_channel_band,EO|TP7|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009679882741657849,1.1675707817349057e-05,4.6340718269348145,4.632861137390137,0.0012106895446777344,0.9903783798217773,0.9903668165206909,1.1563301086425781e-05
sub01,0,0,psd_channel_band,EO|F5|Delta,1,0.9903783798217772,1,1,0.0096682070338405,0.009665498770577208,-2.7082632632919462e-06,4.6340718269348145,4.634363174438477,-0.0002913475036621094,0.9903783798217773,0.9903810620307922,-2.682209014892578e-06
sub01,0,0,psd_channel_band,EO|TP7|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009672299534465514,4.092500625014345e-06,4.6340718269348145,4.633642196655273,0.0004296302795410156,0.9903783798217773,0.9903743267059326,4.0531158447265625e-06
sub01,0,0,psd_channel_band,EO|C5|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009694387290203277,2.618025636277714e-05,4.6340718269348145,4.631354331970215,0.0027174949645996094,0.9903783798217773,0.9903524518013,2.5928020477294922e-05
sub01,0,0,psd_channel_band,EO|FPZ|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009687466006355653,1.9258972515152906e-05,4.6340718269348145,4.632074356079102,0.0019974708557128906,0.9903783798217773,0.9903593063354492,1.9073486328125e-05
sub01,0,0,psd_channel_band,EO|C5|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009736638252983817,6.843121914331708e-05,4.6340718269348145,4.626980304718018,0.007091522216796875,0.9903783798217773,0.9903106093406677,6.777048110961914e-05
sub01,0,0,psd_channel_band,EO|F5|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009649068797334523,-1.9138236505976403e-05,4.6340718269348145,4.636068820953369,-0.0019969940185546875,0.9903783798217773,0.9903973340988159,-1.895427703857422e-05
sub01,0,0,psd_channel_band,EO|FC5|Delta,1,0.9903783798217772,1,1,0.0096682070338405,0.009670794936700618,2.5879028601183407e-06,4.6340718269348145,4.633804798126221,0.00026702880859375,0.9903783798217773,0.990375816822052,2.562999725341797e-06
sub01,0,0,psd_channel_band,EO|FC5|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009775159204925566,0.00010695217108506669,4.6340718269348145,4.623016834259033,0.01105499267578125,0.9903783798217773,0.9902724623680115,0.00010591745376586914
sub01,0,0,psd_channel_band,EO|F5|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009683313259040961,1.5106225200461551e-05,4.6340718269348145,4.632505893707275,0.0015659332275390625,0.9903783798217773,0.9903634190559387,1.4960765838623047e-05
sub01,0,0,psd_channel_band,EO|FC4|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.00967916052897151,1.0953495131010155e-05,4.6340718269348145,4.632939338684082,0.0011324882507324219,0.9903783798217773,0.9903675317764282,1.0848045349121094e-05
sub01,0,0,psd_channel_band,EO|TP7|Delta,1,0.9903783798217772,1,1,0.0096682070338405,0.009675248552651599,7.0415188110992816e-06,4.6340718269348145,4.633335590362549,0.000736236572265625,0.9903783798217773,0.9903714060783386,6.973743438720703e-06
sub01,0,0,psd_channel_band,EO|FPZ|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009699141939038616,3.093490519811594e-05,4.6340718269348145,4.630871295928955,0.003200531005859375,0.9903783798217773,0.9903477430343628,3.063678741455078e-05
sub01,0,0,psd_channel_band,EO|FC5|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009694387290203277,2.618025636277714e-05,4.6340718269348145,4.631360054016113,0.002711772918701172,0.9903783798217773,0.9903524518013,2.5928020477294922e-05
sub01,0,0,psd_channel_band,EO|F7|Delta,1,0.9903783798217772,1,1,0.0096682070338405,0.00966604042264309,-2.1666111974100177e-06,4.6340718269348145,4.634300708770752,-0.0002288818359375,0.9903783798217773,0.9903805255889893,-2.1457672119140625e-06
sub01,0,0,psd_channel_band,EO|C4|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.00977491844436778,0.00010671141052727949,4.6340718269348145,4.623045921325684,0.01102590560913086,0.9903783798217773,0.9902727007865906,0.00010567903518676758
sub01,0,0,psd_channel_band,EO|P1|Theta,1,0.9903783798217772,1,1,0.0096682070338405,0.009670313465893967,2.1064320534676384e-06,4.6340718269348145,4.633852958679199,0.00021886825561523438,0.9903783798217773,0.9903762936592102,2.086162567138672e-06
sub01,0,0,psd_channel_band,EO|T7|Delta,1,0.9903783798217772,1,1,0.0096682070338405,0.009669350524976111,1.1434911356116712e-06,4.6340718269348145,4.633948802947998,0.00012302398681640625,0.9903783798217773,0.9903772473335266,1.1324882507324219e-06
sub01,0,0,psd_channel_band,EO|FC4|Beta High,1,0.9903783798217772,1,1,0.0096682070338405,0.009642930195283164,-2.527683855733584e-05,4.6340718269348145,4.6367058753967285,-0.0026340484619140625,0.9903783798217773,0.990403413772583,-2.5033950805664062e-05
sub01,0,0,psd_channel_band,EO|OZ|Other,1,0.9903783798217772,1,1,0.0096682070338405,0.009726165625722942,5.795859188244268e-05,4.6340718269348145,4.6280741691589355,0.005997657775878906,0.9903783798217773,0.9903209805488586,5.739927291870117e-05
